id,host_id,booking_id,name,city,state,zipcode,latitude,longitude,accommodates,beds,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,neighborhood_group_Ballard,neighborhood_group_Capitol Hill,neighborhood_group_Central Area,neighborhood_group_Downtown,neighborhood_group_Other,neighborhood_group_Other neighborhoods,neighborhood_group_Queen Anne,neighborhood_group_West Seattle,Other_neighborhood,property_type_Apartment,property_type_House,property_type_Other,# Bathrooms_Other,# Bathrooms_one,# Bathrooms_one and one half,# Bathrooms_two,# Bathrooms_two and one half,Bed Type_Other,Bed Type_Real Bed,# Bedrooms_Other,# Bedrooms_one,# Bedrooms_three,# Bedrooms_two,# Bedrooms_zero,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation policy_moderate,cancellation policy_strict
7262358,38014746,813,Modern and Comfortable Suite,Seattle,WA,98112.0,47.63051112,-122.2817713,2,1.0,f,f,f,2,2015-07-26,2015-08-07,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7264667,38033593,1342,Modern Urban Loft Downtown Seattle,Seattle,WA,98101.0,47.61733298,-122.3307297,4,2.0,t,f,f,7,2015-07-25,2015-09-16,89.0,9.0,10.0,10.0,10.0,9.0,9.0,1.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7308331,658155,2845,Vintage Capitol Hill - 1+ Pkg Spots,Seattle,WA,98102.0,47.62359341,-122.3168265,6,4.0,t,f,f,5,2015-07-23,2015-10-19,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7311407,4411144,1462,"5 Star Location! Parking, WIFI S4",Seattle,WA,98101.0,47.60732739,-122.3393777,4,2.0,f,f,t,16,2015-07-13,2015-11-20,95.0,10.0,10.0,9.0,9.0,10.0,9.0,2.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7322718,38360428,376,Greenlake bungalow,Seattle,WA,98105.0,47.67025275,-122.3288856,5,3.0,f,f,f,1,2015-07-30,2015-07-30,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7327623,38387186,2546,Charming Loft near the University,Seattle,WA,98105.0,47.66561805,-122.2878807,2,1.0,f,f,f,21,2015-07-21,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7331079,38407350,534,Seattle Green Lake Getaway,Seattle,WA,98115.0,47.67314449,-122.3259531,4,3.0,f,f,f,1,2015-08-15,2015-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7343707,38471924,1197,Waterfront View home in Seattle,Seattle,WA,98199.0,47.64609021,-122.4158477,5,2.0,t,f,f,14,2015-08-08,2015-12-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7344117,38474213,936,"SUPER TALL, 5-Level Loft, 2200sf",Seattle,WA,98122.0,47.60230148,-122.3071731,10,8.0,t,f,f,32,2015-07-20,2015-12-30,96.0,10.0,10.0,10.0,10.0,9.0,10.0,5.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7347229,18168733,1361,Downtown 1BD with Cool Ocean Views,Seattle,WA,98121.0,47.61543803,-122.3474027,2,1.0,f,f,f,18,2015-07-26,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7350870,37727926,1499,Downtown high-rise with water view!,Seattle,WA,98101.0,47.60662363,-122.3373373,4,1.0,f,f,f,9,2015-08-16,2015-12-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7368599,11279708,3310,"Spacious 3 bd, 15 min to downtown",Seattle,WA,98133.0,47.70757882,-122.3368082,8,5.0,f,f,f,3,2015-08-17,2015-09-08,93.0,9.0,9.0,9.0,9.0,9.0,8.0,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7368959,27233816,3566,Cozy Capital Hill Studio,Seattle,WA,98112.0,47.62049808,-122.3105914,2,1.0,f,f,f,15,2015-07-27,2015-11-09,80.0,9.0,8.0,9.0,9.0,10.0,8.0,2.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7381677,38669130,203,"Modern, Intimate & Iconic City View",Seattle,WA,98109.0,47.62889479,-122.3475714,2,1.0,f,f,f,13,2015-08-03,2015-12-21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7388225,4730169,1616,Luxury Apartment in Capitol Hill,Seattle,WA,98122.0,47.61160341,-122.3172294,4,2.0,t,f,f,1,2015-08-05,2015-08-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7396508,754810,615,TL Vermont: newly renovated 1 bed,Seattle,WA,98112.0,47.62088255,-122.2977449,4,2.0,f,f,f,10,2015-08-21,2015-11-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7397476,754810,581,TL Boston: renovated 2 bed/2 bath,Seattle,WA,98112.0,47.62091627,-122.2979149,6,3.0,f,f,f,7,2015-08-09,2015-09-28,97.0,9.0,10.0,9.0,10.0,10.0,10.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7420339,38870313,2540,"Spacious, Private, & Relaxing",Seattle,WA,98105.0,47.66600718,-122.286745,4,2.0,f,f,f,2,2015-07-27,2015-08-09,90.0,9.0,9.0,10.0,9.0,9.0,9.0,0.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7429207,64929,1046,Urban Farmhouse - Seattle Oasis,Seattle,WA,98144.0,47.59639091,-122.3049055,4,2.0,f,f,f,1,2015-08-23,2015-08-23,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7430926,32052651,208,"Beautiful & Modern, Great Location",Seattle,WA,98109.0,47.64290503,-122.346705,4,1.0,t,f,f,28,2015-08-16,2015-12-29,90.0,10.0,9.0,9.0,10.0,9.0,9.0,5.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7440415,30499792,1433,1BR 2 Blocks frm Pike Market & Pool,Seattle,WA,98121.0,47.61116468,-122.3475446,4,1.0,f,f,f,2,2015-08-10,2015-08-18,90.0,10.0,10.0,8.0,9.0,9.0,9.0,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7451624,8554626,1544,2bed/2bath High Rise w/ View & Deck,Seattle,WA,98101.0,47.60580748,-122.3385549,4,2.0,t,f,f,29,2015-07-24,2015-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7454026,39037843,1808,Waterfront Penthouse with Roof Top,Seattle,WA,98126.0,47.58723056,-122.3800157,6,3.0,t,f,f,7,2015-07-26,2015-08-31,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7455068,5790470,1778,Retro Alki Beach bungalow/apt,Seattle,WA,98116.0,47.58126126,-122.4058182,2,1.0,f,f,f,15,2015-08-08,2016-01-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7459684,15938400,402,"S.Wallingford, walk to UW, parking",Seattle,WA,98105.0,47.65708273,-122.3265511,6,2.0,f,f,f,17,2015-08-30,2015-12-23,93.0,10.0,10.0,10.0,10.0,9.0,9.0,3.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7480196,750650,2266,"Spacious, 3BR/1BA Home",Seattle,WA,98118.0,47.561852,-122.2785647,6,4.0,f,f,f,7,2015-08-03,2015-11-09,94.0,9.0,10.0,9.0,9.0,9.0,9.0,1.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7481498,27128259,1128,The Franklin Place in Eastlake,Seattle,WA,98102.0,47.63672995,-122.3237994,3,2.0,f,f,f,11,2015-07-25,2015-11-07,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7500000,39284820,2507,Charming 2-story town home,Seattle,WA,98106.0,47.55292791,-122.3617998,4,2.0,f,f,f,5,2015-08-16,2015-09-27,100.0,10.0,10.0,10.0,10.0,8.0,9.0,1.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7500976,26736911,925,Calm and Cozy Urban Oasis,Seattle,WA,98122.0,47.60725053,-122.3081946,6,2.0,f,f,f,1,2015-11-14,2015-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7502246,1801138,1765,Seattle - Alki Beach Cottage,Seattle,WA,98116.0,47.57845415,-122.4071427,4,2.0,f,f,f,21,2015-08-02,2015-12-27,92.0,9.0,10.0,10.0,9.0,10.0,9.0,4.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7506165,8534462,1461,Pike's Place. 98 Walkscore 2,Seattle,WA,98104.0,47.60262867,-122.3368316,5,2.0,f,t,t,10,2015-07-26,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7510776,8534462,1479,Pike's Place. 98 Walkscore 3,Seattle,WA,98104.0,47.60318289,-122.3369955,3,1.0,f,t,t,9,2015-08-03,2015-10-09,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7527242,12680177,3463,15min-Downtown! Bus-steps away!,Seattle,WA,98106.0,47.54294169,-122.3615553,6,3.0,f,f,f,3,2015-08-16,2015-08-28,93.0,9.0,10.0,10.0,10.0,9.0,10.0,0.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7533901,34779932,1613,Downtown Seattle/Conv Ctr 1 bdm PH,Seattle,WA,98101.0,47.61229418,-122.3296542,4,1.0,f,f,f,3,2015-10-01,2015-11-09,87.0,9.0,10.0,10.0,10.0,9.0,9.0,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7534812,1274285,3321,North Seattle Explorerâ€™s Apartment,Seattle,WA,98125.0,47.71298829,-122.3165813,6,2.0,f,f,f,3,2015-08-10,2015-10-17,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7536219,39486339,1119,Cozy Studio Near Everything,Seattle,WA,98102.0,47.64211473,-122.3272227,2,1.0,t,f,f,8,2015-08-01,2015-12-06,88.0,9.0,8.0,9.0,10.0,10.0,9.0,1.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7544337,23312083,1357,Adorable Studio in Belltown!,Seattle,WA,98121.0,47.61604222,-122.344438,2,1.0,f,f,f,4,2015-08-10,2015-10-09,90.0,9.0,10.0,9.0,10.0,10.0,8.0,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7562591,9029689,1965,Beautiful Updated Greenwood home,Seattle,WA,98103.0,47.694444,-122.3465941,6,4.0,f,f,f,1,2015-09-09,2015-09-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7574864,8537839,3400,Modern Greenlake Getaway,Seattle,WA,98103.0,47.67405278,-122.3489219,8,3.0,f,f,f,1,2015-12-01,2015-12-01,80.0,8.0,10.0,10.0,8.0,10.0,8.0,0.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7581631,316200,1093,Modern + Cozy Eastlake/Lk Union 2BR,Seattle,WA,98102.0,47.6409173,-122.3233215,4,2.0,t,f,f,6,2015-08-31,2015-12-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7597244,39839653,1212,BELLTOWN/DOWNTOWN Spacious&Luminous,Seattle,WA,98121.0,47.6129733,-122.3444255,2,1.0,t,f,f,4,2015-11-25,2015-12-16,95.0,10.0,10.0,10.0,10.0,9.0,10.0,2.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7598743,33065911,1675,Luxury Downtown Condo with Parking,Seattle,WA,98122.0,47.60528827,-122.3208782,4,1.0,f,f,f,16,2015-08-13,2015-12-22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7616008,20493911,1393,Heart of Downtown Seattle,Seattle,WA,98121.0,47.61270935,-122.3441144,2,1.0,t,f,f,21,2015-08-25,2015-12-30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7638689,5137566,3067,Hummingbird House in Ballard,Seattle,WA,98117.0,47.68366488,-122.3708578,6,4.0,t,f,f,4,2015-08-24,2015-09-21,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7646637,40122496,3773,Private & Relaxing Home in Fremont,Seattle,WA,98107.0,47.66119445,-122.3612431,4,5.0,f,f,f,5,2015-08-10,2015-12-01,92.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7649837,11186435,771,"Clean, New, Upscale Studio Near UW",Seattle,WA,98105.0,47.66109671,-122.318774,3,2.0,f,f,f,9,2015-08-03,2015-09-21,87.0,9.0,8.0,8.0,9.0,9.0,8.0,1.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7650458,22065793,3271,"Large, Beautiful, Affordable Condo",Seattle,WA,98125.0,47.71774238,-122.2939434,2,2.0,t,f,f,1,2015-10-14,2015-10-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7651653,9423731,221,Top Floor Condo w/ View -Queen Anne,Seattle,WA,98109.0,47.62954816,-122.3465966,2,1.0,f,f,f,1,2015-11-10,2015-11-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7653539,12197530,2411,Luxury 1bedroom Apartment,Seattle,WA,98125.0,47.70765877,-122.3216281,5,3.0,t,f,f,3,2015-08-05,2015-09-09,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7662775,24905379,3657,1 BR Apt in the heart of Fremont,Seattle,WA,98103.0,47.65343424,-122.351843,2,1.0,f,f,f,17,2015-08-07,2015-10-11,89.0,10.0,10.0,9.0,10.0,10.0,9.0,3.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7665415,3286649,3477,The Hideout at Alaska Junction,Seattle,WA,98116.0,47.55872251,-122.3883222,4,2.0,t,f,f,9,2015-09-19,2015-12-31,91.0,10.0,9.0,10.0,10.0,10.0,9.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7676574,5011779,1199,Magnolia View Retreat,Seattle,WA,98199.0,47.64012727,-122.4027391,6,4.0,t,f,f,4,2015-09-13,2015-11-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7678064,36057637,3198,Spacious Seattle Center Townhouse,Seattle,WA,98109.0,47.6260756,-122.344504,6,5.0,f,f,f,3,2015-10-19,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7695195,5721704,2969,1 bed apartment in Capitol Hill,Seattle,WA,98112.0,47.62437141,-122.3144936,2,1.0,f,f,f,3,2015-08-20,2015-09-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7697170,658155,2888,Capitol Hill Historic District,Seattle,WA,98102.0,47.62938384,-122.3217492,6,4.0,t,f,f,15,2015-08-11,2015-12-19,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7713043,8663396,2203,Comfy&Peaceful Vintage Trailer,Seattle,WA,98178.0,47.50728407,-122.2541886,2,2.0,f,f,f,7,2015-08-07,2015-11-29,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7717813,40550531,642,Sun filled Madrona cottage,Seattle,WA,98122.0,47.61815492,-122.2875826,4,2.0,f,f,f,13,2015-08-08,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7745196,398005,3789,Cozy Modern Apartment in Fremont,Seattle,WA,98103.0,47.6567386,-122.3448651,4,2.0,f,f,f,14,2015-09-03,2015-12-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7756839,28003582,3660,Funky Fun Fremont Airstream Trailer,Seattle,WA,98103.0,47.65363198,-122.3435835,2,1.0,f,f,f,12,2015-08-10,2015-11-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
